Geography,Gender,Card Type,Age,CreditScore,Tenure,Point Earned,Balance,EstimatedSalary,NumOfProducts,IsActiveMember,HasCrCard,Satisfaction Score,Exited
0,1,2.0,0.27419354838709675,0.5059999999999999,6,0.6810035842293907,0.5141281067544198,0.6525542773841159,2,0,1,4,0
2,1,2.0,0.3548387096774194,0.7819999999999999,4,0.3034647550776583,0.4176366189156721,0.6759766420940861,1,0,1,5,1
0,1,2.0,0.27419354838709675,0.7419999999999999,10,0.2628434886499402,0.0,0.3578389528007972,2,0,1,4,0
0,1,0.0,0.8709677419354838,0.666,3,0.4982078853046594,0.5619702405865267,0.2641642574274124,1,1,0,3,0
0,1,2.0,0.08064516129032262,0.814,2,0.13620071684587814,0.32154074987179065,0.46992814495742286,2,0,1,5,0
2,1,1.0,0.11290322580645162,0.592,5,0.986857825567503,0.7288890879958474,0.21242296160442745,2,1,1,1,1
0,1,0.0,0.5806451612903226,0.65,6,0.3070489844683393,0.0,0.5514134217526516,1,0,1,2,1
1,1,3.0,0.7580645161290323,0.43200000000000005,4,0.8112305854241338,0.47868204178038987,0.5378476477318787,1,0,1,2,1
2,0,3.0,0.22580645161290325,0.43600000000000005,7,0.08482676224611707,0.6751729357525201,0.30950466467988774,1,0,1,4,0
1,1,2.0,0.27419354838709675,0.882,5,0.10274790919952209,0.5174554337978421,0.9099625723603785,1,1,1,4,1
0,1,2.0,0.532258064516129,0.632,2,0.5161290322580645,0.5907683474194643,0.7850250105633854,1,0,0,2,1
0,0,0.0,0.5,0.7439999999999999,3,0.2628434886499402,0.6703823851349368,0.704011263874343,1,0,1,1,1
1,0,1.0,0.4032258064516129,0.5319999999999999,7,0.4790919952210274,0.3825625376422755,0.5763796947385557,1,1,0,1,1
1,0,1.0,0.5967741935483871,0.8079999999999999,3,0.7729988052568697,0.6441213243193682,0.03998196955352825,1,0,1,4,1
1,1,1.0,0.532258064516129,0.846,8,0.21744324970131418,0.4631268815159175,0.433443615593964,2,1,1,3,0
0,0,2.0,0.33870967741935487,0.4819999999999999,4,0.6810035842293907,0.5998476911482269,0.07425297985557526,1,0,1,1,0
0,0,0.0,0.4838709677419355,0.62,0,0.2246117084826762,0.3588880250144591,0.9384220817018243,2,1,0,5,1
2,1,2.0,0.4193548387096775,0.628,7,0.21027479091995221,0.3089966129275835,0.2864953767579097,3,0,0,5,1
1,0,0.0,0.5967741935483871,0.5419999999999999,7,0.2974910394265233,0.5222588980250906,0.37831427936992723,1,1,0,4,1
0,0,2.0,0.1774193548387097,0.7539999999999999,1,0.42413381123058536,0.584508275850167,0.8677647315999288,1,1,1,1,0
0,1,2.0,0.467741935483871,0.5259999999999999,6,0.7526881720430108,0.5820480339248497,0.38562369665490376,1,1,1,2,0
1,1,1.0,0.3870967741935484,0.844,3,0.21027479091995221,0.29922631136809374,0.4644074592639676,2,0,1,2,1
1,1,2.0,0.7903225806451613,0.7119999999999999,1,0.8876941457586619,0.4913416837888244,0.43247513219182876,2,1,1,1,1
1,0,3.0,0.3870967741935484,0.4,10,0.20788530465949817,0.5129864081468297,0.31529209368325317,1,0,1,4,1
0,0,1.0,0.0,0.662,1,0.4659498207885304,0.39416158967172693,0.04756663790876848,1,1,1,1,0
2,1,3.0,0.08064516129032262,0.386,5,0.6535244922341696,0.0,0.5892406758825062,2,0,1,2,0
1,1,3.0,0.1774193548387097,0.5559999999999999,3,0.22819593787335724,0.4509678810229285,0.6238556999767337,2,1,0,2,0
1,1,3.0,0.4838709677419355,0.618,4,0.15292712066905617,0.4926032717108369,0.41226259532632686,2,0,1,1,1
0,0,1.0,0.4032258064516129,0.576,3,0.49581839904420544,0.5813554818213245,0.7140100842983927,1,1,1,3,1
0,0,3.0,0.532258064516129,0.42400000000000004,1,0.33811230585424135,0.4968652411821868,0.32679163298803,1,1,1,5,1
0,0,0.0,0.3548387096774194,0.646,5,0.6989247311827956,0.5480084762701861,0.4086836307738103,1,0,1,1,0
1,1,2.0,0.3709677419354839,0.7079999999999999,4,0.21744324970131418,0.4345461537790105,0.21532315701767366,2,1,1,2,0
0,0,1.0,0.6290322580645161,0.5199999999999999,7,0.8805256869772998,0.28733957281221234,0.5662018109818872,4,1,0,2,1
0,1,0.0,0.19354838709677424,0.604,2,0.5734767025089605,0.7021438863882942,0.7612897104093498,2,1,1,1,0
1,0,1.0,0.467741935483871,0.7499999999999999,1,0.17801672640382316,0.4180479412976002,0.4330490556961532,1,0,0,3,1
1,0,1.0,0.32258064516129037,0.20199999999999996,9,0.5555555555555555,0.24504957371337505,0.8379989307246605,1,1,1,1,0
2,1,0.0,0.5483870967741935,0.626,0,0.4599761051373954,0.5432430753059938,0.7231673871321725,1,0,1,2,1
1,1,3.0,0.6612903225806451,0.43000000000000005,9,0.47192353643966545,0.27552856221424404,0.8538477372134993,1,1,1,5,0
0,1,0.0,0.435483870967742,0.638,7,0.11947431302270012,0.595319717260502,0.867602984061912,1,1,0,5,0
0,0,3.0,0.20967741935483875,0.7299999999999999,3,0.9569892473118279,0.44074185658408166,0.4735493980834618,1,1,1,2,0
0,0,3.0,0.3548387096774194,0.9999999999999999,9,0.8482676224611708,0.3978366674692502,0.8202377298452783,1,1,1,3,1
1,1,3.0,0.33870967741935487,0.5399999999999999,9,0.5663082437275986,0.6356875415034049,0.4028203826119995,1,0,1,1,1
0,1,1.0,0.467741935483871,0.5119999999999999,3,0.4468339307048984,0.3729748600318161,0.6887723136659103,2,1,0,5,1
0,1,3.0,0.16129032258064518,0.9699999999999999,2,0.47431302270011944,0.6519364495760012,0.7730427809726642,2,1,1,5,0
0,1,2.0,0.29032258064516125,0.32399999999999995,4,0.4683393070489844,0.6064977218439567,0.19286367059713516,2,0,0,5,1
1,0,0.0,0.4838709677419355,0.572,3,0.9772998805256868,0.48054734095424967,0.9512090953763476,1,0,1,2,1
0,0,1.0,0.5645161290322581,0.4939999999999999,4,0.24611708482676226,0.3522593974310447,0.34678111639532,1,0,1,3,1
0,1,1.0,0.4516129032258065,0.382,4,0.6296296296296295,0.4964052536230946,0.4724675112403779,2,0,1,5,0
0,1,0.0,0.32258064516129037,0.606,8,0.9737156511350059,0.47555463654585817,0.7525694562294997,1,0,1,3,0
0,1,0.0,0.7096774193548387,0.368,2,0.5089605734767024,0.0,0.21355164112945624,2,0,0,2,1
1,0,3.0,0.27419354838709675,0.9839999999999999,9,0.6798088410991636,0.47807494269884643,0.24085079204996837,1,0,1,4,1
1,1,1.0,0.4032258064516129,0.6940000000000001,8,0.5137395459976105,0.4121560271742205,0.3343125932319165,1,0,1,2,1
0,0,2.0,0.4516129032258065,0.25,10,0.7610513739545998,0.0,0.614867101026201,2,0,0,3,1
1,0,3.0,0.22580645161290325,0.596,8,0.980884109916368,0.626306043222569,0.9553851045230908,3,0,1,5,1
1,0,3.0,0.3870967741935484,0.394,1,0.6786140979689367,0.5687703720662043,0.4309718109373465,1,0,1,5,1
2,1,1.0,0.29032258064516125,0.598,8,0.22819593787335724,0.0,0.8086195823520423,2,0,1,3,0
0,1,2.0,0.6129032258064516,0.5359999999999999,7,0.33572281959378736,0.0,0.7121922261390726,1,1,1,5,1
2,0,0.0,0.14516129032258068,0.656,5,0.948626045400239,0.34715230394938446,0.7479782683775006,2,0,1,2,0
1,0,2.0,0.32258064516129037,0.6940000000000001,6,0.1899641577060932,0.5284669963011676,0.03651355583995942,1,1,1,3,1
0,0,2.0,0.32258064516129037,0.65,1,0.9008363201911588,0.4145782058364813,0.10998572347767016,1,0,0,1,1
1,0,0.0,0.25806451612903225,0.838,7,0.3847072879330944,0.5469916889363328,0.35676627435715486,1,1,1,2,1
0,1,0.0,0.9838709677419355,0.7639999999999999,10,0.6726403823178017,0.2463599065261916,0.5211305992761297,1,1,1,1,0
1,0,2.0,0.3709677419354839,0.7839999999999999,4,0.2043010752688172,0.369894087276631,0.36859721595052924,1,1,0,1,1
0,0,1.0,0.12903225806451613,0.68,3,0.974910394265233,0.47070055415726764,0.3061096178879565,1,0,1,4,0
1,0,1.0,0.33870967741935487,0.584,8,0.13978494623655913,0.5112196350318968,0.30878670979734163,1,0,1,1,1
2,0,0.0,0.4838709677419355,0.7859999999999999,5,0.9366786140979689,0.47113826175400547,0.9328378380339627,2,0,0,2,1
1,0,3.0,0.30645161290322587,0.5579999999999999,1,0.5806451612903225,0.14169023765784747,0.24814924933778346,2,0,0,3,0
1,1,2.0,0.8387096774193548,0.598,9,0.986857825567503,0.46574571372783274,0.5356588011754921,2,1,0,3,0
0,1,1.0,0.1774193548387097,0.46399999999999986,0,0.2258064516129032,0.0,0.7127731560342766,1,0,1,2,0
2,1,2.0,0.27419354838709675,0.5579999999999999,4,0.27240143369175623,0.6958554367631894,0.792364705466091,2,1,0,1,0
2,0,2.0,0.22580645161290325,0.572,8,0.20669056152927118,0.0,0.6929506249125139,2,0,1,2,0
1,1,1.0,0.4838709677419355,0.32199999999999995,6,0.43488649940262836,0.5967605413018489,0.4414832989911747,1,0,0,2,1
0,0,0.0,0.8387096774193548,0.5399999999999999,3,0.8912783751493428,0.3504460316935853,0.16644437223413336,2,0,1,3,1
1,0,3.0,0.532258064516129,0.5339999999999999,10,0.4492234169653524,0.666699814255262,0.4671661255814491,1,0,0,3,1
1,0,2.0,0.435483870967742,0.9999999999999999,1,0.3655913978494624,0.485754554767635,0.0338992211745944,1,0,0,3,1
1,1,3.0,0.3709677419354839,0.62,1,0.6344086021505376,0.5177449138811699,0.12978763579198763,1,0,1,2,1
1,1,1.0,0.32258064516129037,0.9999999999999999,5,0.24014336917562723,0.5849254571846283,0.3912411706337936,1,0,1,2,0
1,1,1.0,0.19354838709677424,0.6920000000000001,4,0.5185185185185185,0.4544781508699409,0.969007930583882,1,1,1,2,0
0,0,3.0,0.4032258064516129,0.596,7,0.5053763440860215,0.5578845976866544,0.7185395658650037,1,0,1,5,0
0,0,2.0,0.06451612903225812,0.31999999999999995,3,0.7861409796893667,0.6250918052026623,0.22161559666649933,1,0,0,2,0
2,1,3.0,0.32258064516129037,0.924,3,0.6774193548387096,0.5066511267582787,0.8744525819226006,2,1,1,1,0
1,1,2.0,0.27419354838709675,0.854,7,0.5507765830346475,0.4899108239524662,0.3807369391990904,1,1,1,2,0
0,0,0.0,0.29032258064516125,0.1459999999999999,5,0.9235364396654718,0.38926406334938624,0.591943941666391,1,0,1,2,1
1,1,1.0,0.22580645161290325,0.894,1,0.8183990442054957,0.6055165266503225,0.04396665418361358,1,0,1,2,0
0,0,3.0,0.4032258064516129,0.4979999999999999,4,0.4623655913978494,0.0,0.852053951011415,1,0,1,5,0
2,1,2.0,0.29032258064516125,0.614,8,0.26164874551971323,0.7502689637852564,0.9156690275034373,2,0,0,3,1
0,0,3.0,0.3870967741935484,0.582,7,0.46356033452807643,0.4999525504558445,0.8209329640031153,2,0,0,3,0
1,0,3.0,0.20967741935483875,0.59,1,0.8172043010752689,0.5138657293086608,0.013803891219375754,1,1,1,4,0
1,1,0.0,0.4032258064516129,0.7359999999999999,5,0.7550776583034647,0.5285641273713962,0.16468696921897305,2,0,1,3,0
0,0,2.0,0.6290322580645161,0.7139999999999999,1,0.7945041816009557,0.3668939847250332,0.8206119712095388,1,1,1,3,1
0,0,0.0,0.33870967741935487,0.30199999999999994,9,0.6666666666666666,0.46752711429568883,0.9105015139559549,1,0,0,5,0
2,1,0.0,0.435483870967742,0.634,3,0.7777777777777777,0.0,0.8185629521968464,2,0,0,1,0
2,1,3.0,0.5483870967741935,0.5379999999999999,8,0.0908004778972521,0.0,0.6163139707884546,2,1,1,1,0
0,0,1.0,0.6290322580645161,0.6960000000000001,9,0.48267622461170845,0.44384375345384264,0.5285984610862798,2,0,1,5,0
1,1,1.0,0.4032258064516129,0.64,9,0.5185185185185185,0.4451125156034469,0.8944936623941527,1,0,1,3,1
0,0,0.0,0.1774193548387097,0.576,9,0.3930704898446834,0.41219022432574126,0.07629284051447528,1,1,1,4,0
0,1,2.0,0.4516129032258065,0.7000000000000001,5,0.41338112305854235,0.3821187319520847,0.4913544889971387,1,0,1,5,1
0,1,1.0,0.16129032258064518,0.8119999999999999,8,0.24970131421744324,0.7172641290334256,0.4496417907594412,1,0,1,4,0
0,0,0.0,0.29032258064516125,0.598,2,0.980884109916368,0.0,0.3750607616737607,2,1,0,3,0
0,0,0.0,0.32258064516129037,0.618,3,0.7658303464755077,0.0,0.7930301124170411,2,0,1,5,0
1,1,3.0,0.12903225806451613,0.5499999999999999,3,0.2150537634408602,0.520067530207185,0.6141541006629196,1,0,1,3,0
1,1,1.0,0.20967741935483875,0.596,7,0.6941457586618877,0.500926531565067,0.6500388329214493,1,1,0,4,0
0,0,2.0,0.32258064516129037,0.87,1,0.4336917562724014,0.0,0.674981184087065,1,0,1,3,1
0,0,3.0,0.27419354838709675,0.9999999999999999,1,0.7096774193548386,0.8440650544609567,0.943272255788117,1,0,1,2,1
2,0,2.0,0.6129032258064516,0.5159999999999999,5,0.9056152927120668,0.0,0.7692950124456023,2,1,0,1,0
1,0,2.0,0.33870967741935487,0.7000000000000001,5,0.9474313022700119,0.5761336405550158,0.9487287829593763,2,1,1,4,0
0,0,0.0,0.09677419354838712,0.7719999999999999,0,0.33811230585424135,0.0,0.5468186806595635,2,0,1,1,1
0,0,2.0,0.20967741935483875,0.406,4,0.2747909199522103,0.0,0.44538450747849645,2,1,1,2,0
1,0,3.0,0.435483870967742,0.4899999999999999,9,0.3667861409796893,0.42248276979709176,0.9576595791851537,1,0,0,1,1
0,1,0.0,0.7419354838709677,0.6980000000000001,9,0.7455197132616487,0.45081857737537984,0.13957256111161795,1,0,1,2,1
1,1,1.0,0.6290322580645161,0.41400000000000003,1,0.9450418160095578,0.47845374191569184,0.6619988422439528,1,0,1,1,1
0,0,2.0,0.14516129032258068,0.47599999999999987,8,0.2437275985663082,0.0,0.09996433246585874,1,0,1,5,0
0,0,0.0,0.5806451612903226,0.596,9,0.3130227001194743,0.48080645014077233,0.029189775453680074,1,0,0,4,1
1,0,1.0,0.16129032258064518,0.7339999999999999,9,0.12783751493428913,0.32881135125420846,0.20191377565045954,2,0,0,5,0
0,1,3.0,0.27419354838709675,0.9979999999999999,4,0.5209080047789725,0.44176394487498893,0.6322169266696617,1,0,0,3,0
2,1,2.0,0.6935483870967742,0.5299999999999999,9,0.6212664277180406,0.0,0.7513658583677101,2,0,1,4,1
0,0,0.0,0.33870967741935487,0.9380000000000001,9,0.33572281959378736,0.5305059117827482,0.13489659592997752,1,0,1,2,1
2,1,1.0,0.4838709677419355,0.9999999999999999,2,0.7144563918757467,0.0,0.8474407430737947,1,0,1,1,1
1,1,1.0,0.6451612903225806,0.7759999999999999,2,0.6714456391875746,0.5330667921784499,0.14153965539667007,4,0,1,4,1
1,0,0.0,0.5,0.4979999999999999,10,0.2628434886499402,0.573492687808026,0.8314815859286048,2,1,1,4,1
2,0,0.0,0.30645161290322587,0.7619999999999999,1,0.8422939068100358,0.5138835453071804,0.9039283682611092,1,1,1,4,0
2,0,0.0,0.29032258064516125,0.36,7,0.7144563918757467,0.0,0.40300430037258483,2,0,1,5,0
1,1,0.0,0.3548387096774194,0.43600000000000005,1,0.7825567502986858,0.39570899084963146,0.6731599728692527,1,0,0,2,1
2,0,3.0,0.33870967741935487,0.4979999999999999,4,0.45400238948626037,0.0,0.9717936715975477,1,0,1,3,1
2,1,0.0,0.19354838709677424,0.7119999999999999,6,0.5734767025089605,0.3491843242011129,0.6885420536342224,2,0,0,4,1
0,0,2.0,0.27419354838709675,0.572,2,0.7586618876941457,0.0,0.11529371516228527,2,1,1,5,0
0,1,0.0,0.7903225806451613,0.5599999999999999,5,0.46953405017921146,0.0,0.13631694149818757,2,1,1,3,0
1,1,1.0,0.8387096774193548,0.634,3,0.6188769414575865,0.3083200832656797,0.10404595551832604,2,1,1,2,0
0,0,0.0,0.3548387096774194,0.59,3,0.8769414575866189,0.5165315128544822,0.5161750790983995,1,1,1,4,0
0,0,2.0,0.24193548387096775,0.376,5,0.15173237753882912,0.0,0.6349324536375855,2,0,1,3,0
1,1,0.0,0.3709677419354839,0.394,3,0.9342891278375148,0.6026004821320083,0.8768204918116059,1,0,1,2,1
0,0,1.0,0.20967741935483875,0.38,7,0.35125448028673834,0.0,0.9156344459598823,1,1,0,1,1
0,0,1.0,0.6290322580645161,0.46599999999999986,3,0.4647550776583035,0.9501370058257519,0.7400412286066734,1,1,0,5,1
2,0,3.0,0.6129032258064516,0.89,5,0.6117084826762246,0.0,0.176795964438963,1,0,1,5,1
0,0,0.0,0.6774193548387097,0.4939999999999999,0,0.7156511350059737,0.5252255208479267,0.05310734186187931,1,0,0,4,1
0,1,3.0,0.3870967741935484,0.7659999999999999,9,0.6033452807646356,0.4786602002430549,0.9206632830136009,1,0,1,5,0
2,1,1.0,0.25806451612903225,0.67,6,0.3416965352449223,0.33186494165818486,0.047901343210209196,1,0,0,5,0
1,1,0.0,0.4838709677419355,0.37,5,0.2246117084826762,0.5362445365765839,0.2908248759105618,1,1,1,4,1
2,1,1.0,0.19354838709677424,0.24,4,0.44563918757467147,0.4997447768534229,0.34132223707855114,1,0,1,1,0
1,0,0.0,0.24193548387096775,0.5619999999999999,4,0.5961768219832736,0.49122215318578155,0.5634930902222463,1,0,0,3,0
2,1,1.0,0.5161290322580645,0.5559999999999999,8,0.29151732377538825,0.0,0.7220340033161247,1,0,0,2,1
1,0,2.0,0.7741935483870968,0.15999999999999992,6,0.8637992831541218,0.5396306922862586,0.8645901859381033,2,1,1,1,1
0,1,1.0,0.29032258064516125,0.43200000000000005,1,0.45280764635603343,0.5664487521606881,0.3979861230421328,1,0,1,5,0
2,0,3.0,0.16129032258064518,0.7579999999999999,0,0.32258064516129026,0.0,0.15550839698430924,2,1,1,3,1
0,1,3.0,0.8548387096774193,0.858,3,0.8303464755077657,0.0,0.7346881958378334,2,1,1,1,1
0,1,3.0,0.0,0.7119999999999999,2,0.28912783751493426,0.702036033833498,0.6484037915184335,2,0,1,3,0
1,1,3.0,0.4516129032258065,0.47199999999999986,8,0.7933094384707288,0.4263442579415412,0.39673803459825874,1,1,1,4,1
0,1,0.0,0.32258064516129037,0.672,6,0.7801672640382318,0.5948190757450565,0.4891135449199987,1,1,1,1,0
0,0,2.0,0.27419354838709675,0.848,3,0.9772998805256868,0.4839360076435815,0.12165406675699239,1,1,1,4,0
2,1,3.0,0.25806451612903225,0.7699999999999999,5,0.8781362007168457,0.0,0.3553424255935051,2,0,0,1,0
1,0,2.0,0.4516129032258065,0.626,6,0.7909199522102748,0.38039109823434686,0.1048297704751389,1,1,1,4,1
0,0,0.0,0.25806451612903225,0.404,5,0.6559139784946236,0.0,0.006304050239425893,2,1,1,3,0
2,1,2.0,0.29032258064516125,0.44800000000000006,4,0.9151732377538829,0.3107536609784475,0.8356382274091313,1,0,1,1,1
2,1,0.0,0.4516129032258065,0.41200000000000003,3,0.5292712066905615,0.5251732287001468,0.5425394273386469,1,1,1,5,1
1,1,3.0,0.532258064516129,0.382,7,0.9223416965352448,0.3601991549636747,0.899670834751919,2,0,1,4,0
2,1,3.0,0.20967741935483875,0.888,0,0.45280764635603343,0.5774469626293289,0.8785598283474271,2,1,0,3,0
1,1,2.0,0.27419354838709675,0.824,1,0.07048984468339309,0.46815226851667147,0.8921624359659663,1,1,0,4,1
1,0,2.0,0.4516129032258065,0.574,2,0.24970131421744324,0.5719486346029977,0.8352854556283513,1,0,1,2,1
0,0,2.0,0.30645161290322587,0.652,5,0.9784946236559139,0.35725537009867236,0.848230863782399,1,1,1,4,1
0,0,3.0,0.5483870967741935,0.5499999999999999,2,0.5567502986857825,0.3167380030673012,0.4229572004103543,1,1,1,2,0
0,1,3.0,0.20967741935483875,0.42800000000000005,4,0.23894862604540024,0.0,0.26738529549728784,2,0,1,4,0
2,0,2.0,0.3548387096774194,0.46599999999999986,4,0.3106332138590203,0.0,0.5705303092215563,2,0,1,2,0
0,1,0.0,0.22580645161290325,0.618,9,0.8160095579450418,0.3801429098164917,0.9381531864290011,1,1,0,2,0
0,0,2.0,0.5483870967741935,0.398,1,0.3847072879330944,0.0,0.04276050399371786,1,1,0,4,1
1,0,2.0,0.3870967741935484,0.376,1,0.9151732377538829,0.39278346040816814,0.4702089010490919,2,1,0,5,0
1,1,1.0,0.3870967741935484,0.7999999999999999,8,0.7240143369175627,0.6051714463031584,0.3433313196632308,2,0,1,5,0
0,0,0.0,0.5,0.65,0,0.34050179211469533,0.0,0.40239184171842346,1,1,1,4,1
0,1,1.0,0.4516129032258065,0.91,6,0.6642771804062126,0.4703983996051943,0.8134990331430814,3,0,1,4,1
1,0,0.0,0.532258064516129,0.5559999999999999,10,0.4898446833930704,0.4594713734169918,0.06274152968630337,2,0,0,2,1
1,1,3.0,0.5645161290322581,0.39,5,0.3906810035842294,0.4560479117238398,0.903356646765347,1,0,1,3,1
0,0,0.0,0.33870967741935487,0.33999999999999997,1,0.6666666666666666,0.292920404455849,0.5481719150122785,1,1,0,2,1
1,0,2.0,0.20967741935483875,0.6980000000000001,10,0.2939068100358423,0.501549692945052,0.9473686923527295,2,0,1,1,0
2,0,2.0,0.29032258064516125,0.668,5,0.24014336917562723,0.6942276443794372,0.5992382451653275,1,0,1,1,0
1,0,1.0,0.6290322580645161,0.9679999999999999,8,0.5185185185185185,0.447518751537726,0.7013066468579315,3,0,1,3,1
2,0,3.0,0.6290322580645161,0.7099999999999999,3,0.7347670250896057,0.0,0.17036735057883046,2,1,1,4,0
0,0,0.0,0.3870967741935484,0.368,9,0.7264038231780167,0.5771346047313474,0.0620147667695088,1,1,0,3,1
0,1,3.0,0.3709677419354839,0.43800000000000006,4,0.28195937873357224,0.47925231316029554,0.8160357470066321,1,0,1,5,1
0,1,1.0,0.25806451612903225,0.624,2,0.7514934289127837,0.4692414756923817,0.2753964028288403,2,1,0,1,0
1,0,0.0,0.22580645161290325,0.46599999999999986,7,0.23058542413381122,0.3776575182377834,0.09036882992821903,2,1,1,5,0
0,0,3.0,0.27419354838709675,0.366,8,0.47192353643966545,0.0,0.9398991790361577,2,1,1,3,0
1,1,3.0,0.8870967741935485,0.666,9,0.19593787335722818,0.4971351515669171,0.25977570440877645,1,1,1,2,0
1,0,3.0,0.22580645161290325,0.32399999999999995,2,0.7586618876941457,0.49184850311136297,0.400507522937047,2,0,1,2,0
0,1,3.0,0.33870967741935487,0.678,7,0.6176821983273596,0.0,0.07419437640043366,2,0,0,2,0
0,1,1.0,0.30645161290322587,0.30399999999999994,10,0.5459976105137395,0.0,0.3831040984033586,1,1,1,5,0
0,1,0.0,0.20967741935483875,0.922,7,0.8626045400238948,0.46951046937025315,0.9122350952421251,1,1,1,4,0
0,1,2.0,0.3548387096774194,0.664,4,0.2043010752688172,0.0,0.5267845064875927,1,1,0,1,0
2,1,1.0,0.32258064516129037,0.31799999999999995,2,0.3428912783751493,0.0,0.84261043711021,1,0,0,2,0
0,0,3.0,0.30645161290322587,0.592,7,0.39426523297491034,0.38485211266454844,0.8174227621725155,1,0,0,3,0
0,1,2.0,0.20967741935483875,0.884,6,0.5937873357228196,0.28405911738905626,0.629679462121374,2,1,0,2,0
0,0,3.0,0.5645161290322581,0.5079999999999999,2,0.31660692951015534,0.48382106057483343,0.2407690675049246,1,1,1,1,1
0,1,1.0,0.3870967741935484,0.7339999999999999,5,0.5149342891278375,0.0,0.8636550829839437,2,0,1,3,0
0,0,1.0,0.22580645161290325,0.396,2,0.2520908004778972,0.687325957722516,0.9408182673825929,1,0,1,2,1
0,0,1.0,0.20967741935483875,0.4879999999999999,9,0.24133811230585422,0.0,0.02816248841380665,1,1,0,5,0
2,0,3.0,0.24193548387096775,0.9779999999999999,10,0.3990442054958184,0.3012873872415689,0.3131990344993185,1,0,1,3,0
1,0,1.0,0.5,0.43400000000000005,5,0.97610513739546,0.5378917790884737,0.46973892235802883,1,0,1,1,1
