CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
763,Spain,Male,37,8,0.0,2,1,1,933.38,0,0,1,DIAMOND,560
668,Germany,Female,37,6,167864.4,1,1,0,115638.29,0,0,4,SILVER,529
658,France,Female,38,6,102895.1,1,0,0,155665.76,0,0,1,SILVER,843
630,Germany,Female,31,2,112373.49,2,1,1,131167.98,0,0,3,SILVER,888
557,Spain,Female,40,4,0.0,2,0,1,105433.53,0,0,2,SILVER,281
635,Spain,Male,31,1,0.0,2,1,0,135382.23,0,0,5,PLATINUM,510
607,Germany,Male,38,3,98205.77,1,1,0,176318.27,0,0,4,PLATINUM,354
468,France,Female,22,1,76318.64,1,1,1,194783.12,0,0,5,GOLD,819
617,France,Female,34,0,131244.65,2,1,0,183229.02,0,0,5,DIAMOND,933
447,France,Female,44,5,89188.83,1,1,1,75408.24,0,0,1,PLATINUM,909
577,Spain,Female,44,8,115557.0,1,0,1,127506.76,0,0,1,DIAMOND,336
770,France,Female,33,6,0.0,2,1,1,126131.9,0,0,2,DIAMOND,497
701,Germany,Male,38,3,125385.49,2,0,1,52044.66,0,0,2,DIAMOND,805
633,France,Male,29,7,0.0,1,1,1,130224.73,0,0,4,DIAMOND,660
529,France,Female,29,8,0.0,2,1,0,19842.11,0,0,3,SILVER,476
643,Spain,Male,35,2,0.0,2,0,0,67979.35,0,0,1,PLATINUM,538
604,France,Male,31,6,134837.58,1,1,0,192029.19,0,0,3,GOLD,359
712,Germany,Male,37,7,93978.96,2,1,0,60651.77,0,0,1,PLATINUM,313
644,Spain,Female,31,5,86006.3,1,1,1,73922.95,0,0,2,SILVER,274
623,France,Female,57,7,71481.79,2,1,1,84421.34,0,0,3,DIAMOND,847
850,France,Male,41,3,0.0,2,1,0,128892.36,0,0,3,SILVER,775
623,Germany,Male,33,2,80002.33,1,1,1,104079.62,0,0,2,DIAMOND,343
570,Germany,Male,35,6,85668.59,1,1,0,105525.36,0,0,5,SILVER,448
611,Germany,Male,37,1,117524.72,2,0,1,161064.29,0,0,5,DIAMOND,299
690,Germany,Male,31,2,137260.45,2,1,0,55387.28,0,0,5,SILVER,516
508,France,Male,49,7,122451.46,2,1,1,75808.1,0,0,3,GOLD,881
484,Germany,Female,34,4,148249.54,1,0,1,33738.27,0,0,3,DIAMOND,774
531,Germany,Female,42,6,88324.31,2,1,0,75248.75,0,0,1,DIAMOND,319
684,France,Female,26,5,87098.91,1,0,0,106095.82,0,0,5,PLATINUM,894
734,Germany,Male,33,5,121898.58,1,1,0,61829.89,0,0,4,PLATINUM,659
706,Germany,Male,34,0,140641.26,2,1,1,77271.91,0,0,3,GOLD,288
829,Spain,Male,50,7,0.0,2,0,1,178458.86,0,0,2,SILVER,332
764,France,Female,24,7,106234.02,1,0,0,115676.38,0,0,2,SILVER,429
490,France,Male,29,4,0.0,2,1,0,32089.57,0,0,4,SILVER,824
476,Spain,Female,69,1,105303.73,1,0,1,134260.34,0,0,5,DIAMOND,563
605,France,Male,27,9,0.0,2,1,0,198091.81,0,0,3,PLATINUM,580
649,Spain,Female,47,8,110783.28,1,1,1,71420.16,0,0,3,PLATINUM,768
595,France,Male,20,4,95830.43,1,1,0,177738.98,0,0,5,GOLD,250
794,France,Male,56,9,96951.21,1,1,1,71776.76,0,0,2,PLATINUM,694
696,France,Female,25,8,126442.59,1,1,0,121904.44,0,0,4,SILVER,267
635,Spain,Female,34,5,98683.47,2,1,0,15733.19,0,0,3,SILVER,558
759,Germany,Male,31,4,98899.91,1,1,1,47832.82,0,0,1,DIAMOND,352
727,France,Male,18,4,133550.67,1,1,1,46941.41,0,0,4,PLATINUM,864
625,France,Male,34,6,0.0,2,0,0,197283.2,0,0,5,PLATINUM,503
585,Germany,Female,39,7,165610.41,2,0,0,131852.01,0,0,1,GOLD,791
736,France,Male,43,4,202443.47,1,1,0,72375.03,0,0,4,GOLD,494
590,France,Male,39,9,0.0,2,1,1,104730.52,0,0,5,PLATINUM,474
731,France,Male,33,4,0.0,2,1,1,74945.11,0,0,3,GOLD,383
523,France,Male,30,1,83181.29,1,1,1,138176.78,0,0,4,SILVER,246
480,Spain,Male,39,5,121626.9,1,1,1,82438.13,0,0,1,SILVER,462
744,Spain,Female,26,5,166297.89,1,1,1,181694.44,0,0,1,PLATINUM,526
596,Spain,Female,76,9,134208.25,1,1,1,13455.43,0,0,5,DIAMOND,374
627,Germany,Male,30,6,112372.96,1,1,1,118029.09,0,0,3,GOLD,345
634,France,Male,77,5,0.0,2,1,1,161579.85,0,0,5,PLATINUM,398
615,Germany,Male,39,5,113193.51,2,1,1,52166.25,0,0,4,PLATINUM,624
652,Germany,Male,35,7,104015.54,2,1,1,55207.88,0,0,1,PLATINUM,926
660,France,Male,34,8,106486.66,2,0,1,182262.66,0,0,5,SILVER,322
635,France,Male,42,1,146766.72,2,0,1,164357.1,0,0,1,SILVER,843
551,Germany,Male,31,9,82293.82,2,1,1,91565.25,0,0,3,PLATINUM,748
789,France,Female,27,8,66201.96,1,1,1,79458.12,0,0,1,DIAMOND,332
671,Spain,Female,29,6,0.0,2,0,0,12048.67,0,0,2,GOLD,328
616,France,Male,23,8,73112.95,1,1,1,62733.05,0,0,1,GOLD,606
630,Spain,Female,31,1,0.0,2,1,1,169802.73,0,0,4,PLATINUM,402
685,Spain,Male,43,4,97392.18,2,1,0,43956.83,0,0,1,PLATINUM,689
634,Spain,Female,41,4,0.0,2,1,1,164549.74,0,0,4,DIAMOND,311
740,Spain,Female,31,8,0.0,2,0,0,86657.48,0,0,1,GOLD,814
727,France,Male,32,1,59271.82,1,1,1,46019.43,0,0,2,DIAMOND,973
725,France,Male,31,8,0.0,2,1,1,59650.42,0,0,5,DIAMOND,594
828,Spain,Male,28,8,134766.85,1,1,0,79355.87,0,0,3,GOLD,738
672,France,Male,47,1,0.0,1,0,0,91574.92,0,0,3,SILVER,710
748,France,Male,40,0,0.0,1,0,0,60416.76,0,0,4,SILVER,724
667,Germany,Male,33,9,124573.33,2,0,0,683.37,0,0,3,PLATINUM,899
678,Germany,Female,44,2,98009.13,2,0,1,31384.86,0,0,3,SILVER,985
558,Germany,Male,41,2,124227.14,1,1,1,111184.67,0,0,3,SILVER,476
710,Spain,Female,28,6,0.0,1,1,0,48426.98,0,0,3,GOLD,406
850,Germany,Female,32,0,116968.91,1,0,0,175094.62,0,0,2,PLATINUM,442
492,France,Male,35,8,121063.49,1,0,0,85421.48,0,0,1,PLATINUM,656
749,France,Male,41,5,57568.94,1,1,1,61128.29,0,0,3,PLATINUM,923
472,Spain,Female,32,1,159397.75,1,0,1,57323.18,0,0,4,PLATINUM,829
675,France,Male,69,1,0.0,2,1,0,157097.09,0,0,2,DIAMOND,526
418,France,Male,35,7,0.0,2,1,1,88878.15,0,0,3,DIAMOND,530
710,Germany,Male,34,8,147833.3,2,0,1,1561.58,0,0,5,GOLD,916
542,France,Female,29,7,0.0,2,0,1,196651.72,0,0,3,DIAMOND,761
727,Spain,Female,57,1,109679.72,1,0,1,753.37,0,0,5,SILVER,841
673,France,Male,65,0,0.0,1,1,1,85733.33,0,0,3,SILVER,595
731,France,Male,29,10,0.0,2,1,1,162452.65,0,0,4,SILVER,251
560,Spain,Female,28,1,0.0,2,1,1,120880.72,0,0,3,SILVER,451
461,France,Female,40,7,0.0,2,1,0,176547.8,0,0,3,DIAMOND,252
660,France,Male,38,7,0.0,2,0,1,146585.53,0,0,2,GOLD,780
807,France,Female,34,1,0.0,1,0,0,114448.13,0,0,3,GOLD,306
777,Germany,Male,35,7,122917.69,1,1,1,76169.68,0,0,2,DIAMOND,624
687,Germany,Female,41,2,154007.21,1,1,0,158408.23,0,0,5,SILVER,410
617,France,Male,34,1,61687.33,2,1,0,105965.25,0,0,4,DIAMOND,419
636,France,Female,35,2,0.0,2,1,1,23129.46,0,0,5,DIAMOND,798
579,Germany,Female,42,3,137560.38,2,1,1,85424.34,0,0,2,PLATINUM,909
556,France,Female,40,8,0.0,2,1,0,62112.7,0,0,2,PLATINUM,349
659,France,Male,32,9,95377.13,1,0,1,187551.24,0,0,2,SILVER,846
563,France,Male,33,8,0.0,2,0,1,68815.05,0,0,5,PLATINUM,983
566,France,Male,36,1,142120.91,1,1,0,79616.37,0,0,5,GOLD,542
733,France,Female,44,6,168165.84,1,0,1,197193.49,0,0,2,SILVER,225
422,France,Male,54,3,140014.42,1,0,1,86350.97,0,0,2,SILVER,844
552,France,Male,36,8,0.0,2,0,0,132547.02,0,0,4,SILVER,498
631,France,Female,22,3,0.0,2,0,0,30781.77,0,0,1,PLATINUM,982
557,France,Female,24,4,0.0,1,0,0,20515.72,0,0,5,GOLD,532
671,Spain,Male,32,6,123912.78,2,1,1,146636.44,0,0,1,PLATINUM,748
575,Spain,Male,28,7,0.0,1,1,1,10666.05,0,0,1,PLATINUM,750
683,Germany,Female,32,0,138171.1,2,1,1,188203.58,0,0,1,DIAMOND,433
614,Spain,Female,36,1,44054.84,1,1,1,73329.08,0,0,4,SILVER,869
533,Spain,Male,38,1,135289.33,2,0,1,152956.33,0,0,1,GOLD,867
551,Spain,Female,48,5,95679.29,1,0,0,94978.1,0,0,1,DIAMOND,815
799,France,Female,52,4,161209.66,1,1,1,89081.41,0,0,4,SILVER,373
626,Germany,Male,35,4,88109.81,1,1,1,32825.5,0,0,5,SILVER,279
607,Spain,Female,27,5,100912.19,1,0,0,7631.27,0,0,4,GOLD,908
791,France,Male,28,4,0.0,1,1,0,174435.48,0,0,2,PLATINUM,397
688,France,Male,26,1,0.0,2,1,1,104435.94,0,0,2,PLATINUM,381
576,Germany,Male,28,1,119336.29,2,0,1,58976.85,0,0,1,GOLD,592
639,Germany,Male,35,10,128173.9,2,1,0,59093.39,0,0,3,PLATINUM,452
850,Germany,Female,36,3,169025.83,1,1,0,174235.06,0,0,4,GOLD,492
646,Germany,Female,52,6,111739.4,2,0,1,68367.18,0,0,1,DIAMOND,234
653,France,Male,41,8,102768.42,1,1,0,55663.85,0,0,4,DIAMOND,285
651,France,Female,32,8,144581.96,1,1,1,87609.5,0,0,1,SILVER,853
682,France,Male,48,1,138778.15,1,0,1,168840.23,0,0,5,SILVER,229
739,France,Male,58,2,101579.28,1,1,1,72168.53,0,0,5,SILVER,277
642,France,Female,41,7,115171.71,1,1,1,37674.47,0,0,2,GOLD,915
626,Spain,Male,62,3,0.0,1,1,1,65010.74,0,0,1,PLATINUM,930
850,Spain,Female,23,9,143054.85,1,0,1,62980.96,0,0,3,PLATINUM,930
640,Spain,Male,62,3,0.0,1,1,1,101663.47,0,0,3,GOLD,395
630,France,Female,36,8,126598.99,2,1,1,134407.93,0,0,2,PLATINUM,970
649,Germany,Male,70,9,116854.71,2,0,1,107125.79,0,0,3,DIAMOND,989
729,Germany,Male,30,6,63669.42,1,1,0,145111.37,0,0,2,GOLD,484
838,Spain,Male,43,9,123105.88,2,1,0,145765.83,0,0,3,SILVER,376
580,Spain,Male,29,9,61710.44,2,1,0,128077.8,0,0,1,DIAMOND,520
580,France,Male,37,9,0.0,2,0,1,77108.66,0,0,1,DIAMOND,537
573,Spain,Male,33,1,160777.9,1,1,1,149536.15,0,0,5,PLATINUM,409
664,Germany,Male,33,7,97286.16,2,1,0,143433.33,0,0,5,GOLD,334
579,France,Female,26,10,162482.76,1,1,1,18458.2,0,0,3,DIAMOND,895
660,France,Male,19,5,127649.64,1,1,1,40368.65,0,0,1,GOLD,863
588,Spain,Male,37,2,0.0,2,0,1,187816.59,0,0,2,DIAMOND,889
758,France,Male,26,4,155739.76,1,1,0,171552.02,0,0,5,SILVER,757
749,Germany,Male,66,6,182532.23,2,1,1,195429.92,0,0,2,GOLD,283
637,France,Male,40,2,133463.1,1,0,1,93165.34,0,0,1,PLATINUM,374
676,Spain,Male,27,4,0.0,1,0,1,107955.67,0,0,1,PLATINUM,490
631,France,Male,26,1,149144.61,1,0,1,123697.95,0,0,3,PLATINUM,887
645,Germany,Male,25,1,157404.02,2,1,0,93073.04,0,0,4,DIAMOND,855
709,Spain,Male,62,3,0.0,2,1,1,82195.15,0,0,4,SILVER,557
705,France,Male,38,1,189443.72,1,0,1,106648.58,0,0,3,PLATINUM,648
633,Spain,Male,27,3,0.0,2,1,0,44008.91,0,0,1,SILVER,612
678,France,Female,26,1,0.0,2,1,0,45443.68,0,0,5,DIAMOND,278
619,Germany,Male,23,5,132725.1,1,1,1,143913.33,0,0,3,PLATINUM,531
645,Germany,Male,49,4,160133.88,1,0,1,88391.97,0,0,4,GOLD,720
547,Spain,Female,31,9,0.0,2,0,0,99294.22,0,0,2,GOLD,470
679,France,Male,42,1,0.0,2,0,0,71823.15,0,0,1,SILVER,726
678,Spain,Female,27,5,87099.85,2,1,0,149550.95,0,0,2,SILVER,957
555,Spain,Male,33,1,56084.69,2,0,0,178798.13,0,0,5,PLATINUM,481
718,Germany,Male,63,7,123204.88,1,1,1,100538.8,0,0,1,SILVER,831
588,Germany,Female,42,2,164307.77,1,1,0,48498.19,0,0,3,PLATINUM,238
757,Spain,Male,30,3,145396.49,1,0,1,198341.15,0,0,5,PLATINUM,614
664,France,Male,43,9,189026.53,2,1,1,56099.86,0,0,3,GOLD,616
705,Germany,Female,40,3,92889.91,1,1,1,109496.69,0,0,1,PLATINUM,451
467,France,Male,57,1,0.0,2,1,1,114448.77,0,0,1,GOLD,843
651,Germany,Male,34,2,90355.12,2,0,0,193597.94,0,0,3,GOLD,576
694,France,Female,30,9,0.0,2,1,1,26960.31,0,0,5,DIAMOND,829
738,France,Male,31,9,82674.15,1,1,0,41970.72,0,0,4,DIAMOND,234
585,France,Male,42,2,0.0,2,1,1,18657.77,0,0,4,SILVER,805
709,Germany,Male,30,9,115479.48,2,1,1,134732.99,0,0,2,DIAMOND,488
620,Spain,Male,42,9,121490.05,1,1,1,29296.74,0,0,4,PLATINUM,828
657,Spain,Male,34,5,154983.98,1,1,0,27738.01,0,0,2,PLATINUM,762
529,France,Male,32,9,147493.89,1,1,0,33656.35,0,0,4,PLATINUM,250
642,Spain,Female,36,6,0.0,2,1,1,97938.59,0,0,4,PLATINUM,285
663,France,Male,33,5,157274.36,2,1,1,28531.81,0,0,2,GOLD,368
620,France,Male,22,0,0.0,1,1,0,32589.45,0,0,3,GOLD,911
564,Germany,Male,41,9,103522.75,2,1,1,34338.21,0,0,1,GOLD,599
794,Spain,Male,33,8,0.0,2,0,0,91340.02,0,0,2,PLATINUM,536
540,Spain,Male,39,1,0.0,1,0,1,108419.41,0,0,2,DIAMOND,727
850,France,Female,34,4,71379.53,2,1,1,154000.99,0,0,4,DIAMOND,827
682,Spain,Female,59,0,122661.39,1,0,1,84803.76,0,0,1,PLATINUM,686
816,Germany,Female,25,2,150355.35,2,1,1,35770.84,0,0,5,GOLD,402
538,Spain,Female,30,8,0.0,2,1,1,41192.95,0,0,3,GOLD,495
529,Spain,Female,35,5,0.0,2,1,0,56518.0,0,0,4,DIAMOND,284
679,Germany,Female,50,6,132598.38,2,1,1,184017.98,0,0,2,SILVER,1000
678,Germany,Female,43,2,153393.18,2,1,1,193828.27,0,0,1,GOLD,274
767,Spain,Male,37,7,0.0,2,1,1,24734.25,0,0,4,GOLD,234
693,Spain,Male,47,8,107604.66,1,1,1,80149.27,0,0,5,SILVER,446
659,France,Female,38,3,0.0,2,1,0,158553.1,0,0,5,SILVER,804
706,Spain,Female,42,8,95386.82,1,1,1,75732.25,0,0,5,SILVER,734
465,Spain,Female,33,6,0.0,2,1,1,95500.98,0,0,4,PLATINUM,927
590,France,Female,29,4,0.0,2,1,0,121846.81,0,0,1,SILVER,339
552,France,Female,38,9,134105.01,1,0,0,57850.1,0,0,2,SILVER,751
741,France,Female,35,1,0.0,2,1,0,36557.55,0,0,1,SILVER,500
755,France,Female,43,9,0.0,2,1,0,18066.69,0,0,3,DIAMOND,690
573,Spain,Female,72,8,98765.84,1,1,1,96015.53,0,0,1,PLATINUM,255
431,Germany,Male,45,5,83624.55,2,0,0,36899.62,0,0,2,DIAMOND,838
573,France,Male,52,8,0.0,2,0,1,178229.04,0,0,2,SILVER,481
687,Germany,Male,38,4,117633.28,1,0,1,88396.6,0,0,5,DIAMOND,827
676,France,Female,36,3,91711.59,1,1,1,95393.43,0,0,5,PLATINUM,270
575,Spain,Male,41,2,100062.39,1,0,0,126307.25,0,0,1,GOLD,599
712,France,Female,33,6,0.0,2,1,1,190686.16,0,0,5,GOLD,460
628,Germany,Male,29,3,113146.98,2,0,1,124749.08,0,0,2,PLATINUM,354
544,Germany,Male,39,4,142406.43,2,1,0,146637.45,0,0,1,PLATINUM,581
739,France,Male,42,2,141642.92,2,1,0,172149.76,0,0,2,DIAMOND,271
640,Germany,Male,33,8,81677.22,2,0,0,34925.56,0,0,2,PLATINUM,417
431,France,Male,63,6,160982.89,1,1,1,168008.17,0,0,2,DIAMOND,923
602,Germany,Female,48,7,76595.08,2,0,0,127095.14,0,0,3,PLATINUM,558
673,France,Male,37,4,0.0,2,0,0,163563.07,0,0,3,DIAMOND,333
843,France,Female,27,5,0.0,2,1,1,67494.23,0,0,1,DIAMOND,557
554,Spain,Female,34,8,0.0,1,0,1,106981.03,0,0,4,DIAMOND,539
570,France,Female,29,0,0.0,1,1,0,37092.43,0,0,1,SILVER,392
760,Spain,Female,41,6,0.0,2,0,0,101491.23,0,0,4,SILVER,873
677,France,Female,24,0,148298.59,2,0,0,182913.95,0,0,5,SILVER,339
461,Spain,Female,25,6,0.0,2,1,1,15306.29,0,0,1,PLATINUM,539
730,Spain,Female,62,2,0.0,2,1,1,162889.1,0,0,3,GOLD,540
599,Germany,Male,25,7,108380.72,1,1,1,79005.95,0,0,1,SILVER,933
704,Spain,Male,38,6,106687.76,1,1,0,173776.5,0,0,4,GOLD,546
613,Spain,Male,34,3,0.0,1,1,1,41724.72,0,0,2,GOLD,474
662,France,Male,34,2,117731.79,2,0,1,55120.79,0,0,1,GOLD,792
763,France,Male,40,3,0.0,2,1,0,134281.11,0,0,3,GOLD,525
666,Germany,Female,21,1,121827.43,2,1,1,99818.31,0,0,2,DIAMOND,516
832,Germany,Female,40,9,107648.94,2,1,1,134638.97,0,0,2,PLATINUM,583
573,France,Male,26,8,86270.93,2,1,1,90177.3,0,0,5,GOLD,430
722,France,Male,20,6,0.0,2,1,0,195486.28,0,0,5,DIAMOND,543
633,Germany,Male,30,2,109786.82,2,1,1,139712.81,0,0,2,PLATINUM,778
451,France,Female,31,7,140931.82,1,0,1,20388.77,0,0,5,PLATINUM,458
508,France,Female,38,3,166328.65,2,0,1,22614.19,0,0,3,DIAMOND,789
696,Germany,Female,31,8,122021.92,2,1,0,33828.64,0,0,3,SILVER,896
521,Germany,Female,40,9,134504.78,1,1,0,18082.06,0,0,5,PLATINUM,257
532,France,Male,60,5,76705.87,2,0,1,13889.73,0,0,5,GOLD,753
693,France,Male,37,1,0.0,2,1,1,82867.55,0,0,1,DIAMOND,502
710,Germany,Male,34,9,134260.36,2,1,0,147074.67,0,0,5,GOLD,257
686,France,Female,47,5,113328.93,1,1,0,124170.9,0,0,4,PLATINUM,666
687,France,Male,34,5,128270.56,1,1,0,191092.62,0,0,3,GOLD,908
578,Spain,Female,28,8,161592.76,1,1,0,177834.79,0,0,2,GOLD,336
641,France,Female,40,7,0.0,1,1,0,126996.67,0,0,4,GOLD,596
680,France,Male,33,1,123082.08,1,1,0,134960.98,0,0,5,GOLD,302
609,France,Male,32,7,71872.19,1,1,1,151924.9,0,0,2,SILVER,484
556,Germany,Female,43,4,125890.72,1,1,1,74854.97,0,0,3,PLATINUM,285
714,France,Female,72,3,0.0,1,1,1,86733.61,0,0,4,SILVER,354
622,France,Male,40,4,99799.76,2,1,0,197372.13,0,0,1,DIAMOND,457
691,France,Male,26,9,136623.19,1,1,0,153228.0,0,0,3,GOLD,550
674,France,Male,28,5,0.0,1,1,1,151925.25,0,0,3,GOLD,377
752,Spain,Male,44,6,83870.33,1,1,0,178722.24,0,0,3,SILVER,238
728,France,Male,30,10,114835.43,1,0,1,37662.49,0,0,5,PLATINUM,548
549,France,Male,31,4,0.0,2,0,1,25684.85,0,0,1,PLATINUM,427
721,France,Female,49,1,120108.56,1,0,1,183421.76,0,0,4,SILVER,970
622,France,Male,31,7,0.0,1,1,0,35408.77,0,0,2,PLATINUM,978
689,France,Male,34,1,165312.27,1,1,0,155495.63,0,0,3,DIAMOND,326
746,France,Female,24,4,0.0,1,0,1,94105.0,0,0,5,PLATINUM,334
665,France,Female,23,9,143672.9,1,1,1,115147.33,0,0,3,SILVER,640
521,France,Male,35,6,96423.84,1,1,0,10488.44,0,0,4,PLATINUM,280
742,France,Male,33,6,0.0,2,0,0,38550.4,0,0,3,PLATINUM,324
689,France,Male,39,7,0.0,2,0,0,14917.09,0,0,2,PLATINUM,680
538,Germany,Female,28,6,164365.44,1,0,1,5698.97,0,0,4,DIAMOND,659
806,France,Male,48,4,164701.68,1,1,1,21439.49,0,0,2,PLATINUM,851
664,France,Female,34,7,93920.47,1,0,0,179913.98,0,0,1,PLATINUM,503
550,Spain,Male,34,3,0.0,2,0,0,131281.28,0,0,5,SILVER,806
617,France,Male,74,10,0.0,2,1,1,53949.98,0,0,3,SILVER,957
681,France,Male,34,7,0.0,2,0,0,130686.59,0,0,4,DIAMOND,742
638,France,Female,32,0,0.0,2,1,0,160129.99,0,0,2,SILVER,530
498,France,Male,73,2,170241.7,2,1,1,165407.96,0,0,2,GOLD,539
719,Spain,Female,32,7,0.0,1,0,0,76264.27,0,0,3,PLATINUM,677
541,France,Male,46,4,124547.13,2,1,0,94499.06,0,0,5,GOLD,690
687,Spain,Female,40,1,0.0,2,1,0,8207.36,0,0,3,DIAMOND,289
583,Germany,Female,32,7,94753.55,2,1,1,18149.03,0,0,5,SILVER,356
601,Germany,Female,54,1,131039.97,2,1,1,199661.5,0,0,1,DIAMOND,929
592,Germany,Male,31,7,124593.23,1,1,0,86079.67,0,0,2,DIAMOND,326
623,Spain,Female,43,4,123536.52,2,0,0,154908.52,0,0,5,GOLD,408
668,Spain,Male,34,0,0.0,1,0,0,99984.86,0,0,1,GOLD,865
630,Germany,Female,28,8,106425.75,1,1,1,20344.84,0,0,5,DIAMOND,266
552,France,Male,33,5,140931.57,1,0,1,10921.5,0,0,5,PLATINUM,330
521,France,Female,32,2,136555.01,2,1,1,129353.21,0,0,1,DIAMOND,577
619,France,Female,33,2,167733.51,2,1,1,65222.48,0,0,1,SILVER,319
693,France,Male,43,6,128760.32,1,1,0,36342.79,0,0,2,PLATINUM,488
630,France,Male,43,9,0.0,2,1,1,34338.04,0,0,4,GOLD,649
664,France,Female,36,0,103502.22,1,1,1,146191.82,0,0,2,SILVER,825
762,France,Male,29,6,141389.06,1,1,0,54122.89,0,0,2,DIAMOND,635
639,France,Female,35,8,0.0,1,0,0,164453.98,0,0,4,PLATINUM,535
813,France,Male,29,6,0.0,1,1,0,33953.87,0,0,3,PLATINUM,259
562,Spain,Female,35,0,0.0,2,1,0,119899.52,0,0,2,SILVER,814
735,France,Female,33,4,0.0,2,1,0,149474.69,0,0,2,DIAMOND,999
714,Germany,Male,29,6,92887.13,1,1,1,69578.49,0,0,2,SILVER,576
590,Spain,Female,29,2,166930.76,2,1,0,122487.73,0,0,3,SILVER,768
621,Spain,Female,37,9,83061.26,2,1,0,9170.54,0,0,5,DIAMOND,748
495,France,Male,47,10,137682.68,1,1,0,71071.47,0,0,5,SILVER,908
653,France,Female,27,9,0.0,2,1,0,96429.29,0,0,3,GOLD,834
733,France,Male,22,5,0.0,2,1,1,117202.19,0,0,3,DIAMOND,279
759,France,Male,42,4,105420.18,1,0,1,121409.06,0,0,3,GOLD,435
795,Germany,Male,37,2,139265.63,2,1,1,198745.94,0,0,1,PLATINUM,504
788,France,Male,32,4,112079.58,1,0,0,89368.59,0,0,1,SILVER,645
712,France,Female,30,1,89571.59,1,1,1,177613.19,0,0,3,PLATINUM,567
758,France,Female,39,6,127357.76,1,0,1,56577.0,0,0,4,SILVER,404
648,France,Male,26,9,162923.85,1,1,0,98368.24,0,0,5,GOLD,922
625,Germany,Male,31,4,77743.01,2,1,0,75335.68,0,0,5,GOLD,626
725,Germany,Male,19,0,75888.2,1,0,0,45613.75,0,0,2,PLATINUM,406
567,France,Male,36,7,0.0,2,0,1,3896.08,0,0,5,GOLD,914
669,France,Male,23,1,0.0,2,0,0,66088.83,0,0,1,GOLD,250
850,France,Female,46,2,157866.77,1,1,1,18986.12,0,0,3,GOLD,482
539,France,Male,38,5,0.0,2,1,0,47388.41,0,0,3,PLATINUM,234
579,Spain,Male,37,5,152212.88,2,0,0,120219.14,0,0,3,SILVER,299
558,Germany,Male,26,1,148853.29,2,1,1,24411.02,0,0,5,SILVER,407
684,Spain,Female,41,7,0.0,1,1,1,138394.37,0,0,2,SILVER,795
692,France,Female,34,7,0.0,2,1,0,195074.62,0,0,1,DIAMOND,427
587,Germany,Female,38,0,132122.42,2,0,0,31730.32,0,0,5,DIAMOND,916
539,Spain,Male,39,2,0.0,2,1,1,48189.94,0,0,4,GOLD,457
689,Spain,Female,40,5,154251.67,1,0,1,118319.5,0,0,3,PLATINUM,561
759,France,Female,31,1,109848.6,1,1,1,42012.55,0,0,5,SILVER,299
761,France,Male,36,9,127637.92,1,1,1,81062.93,0,0,2,GOLD,860
608,Spain,Female,56,5,0.0,2,0,1,153810.41,0,0,1,DIAMOND,921
595,France,Female,39,9,136422.41,1,1,1,151757.81,0,0,1,PLATINUM,379
732,France,Female,34,8,122338.43,2,1,0,187985.85,0,0,1,PLATINUM,254
849,France,Male,35,4,110837.73,1,0,0,126419.8,0,0,3,PLATINUM,599
516,France,Female,47,6,109387.33,1,0,0,121365.45,0,0,5,PLATINUM,670
718,France,Male,29,2,0.0,1,1,0,126336.72,0,0,1,GOLD,422
580,Spain,Female,57,0,136820.99,1,0,1,108528.74,0,0,5,GOLD,419
729,Spain,Female,34,9,53299.96,2,1,1,42855.97,0,0,3,PLATINUM,929
510,France,Female,32,1,0.0,2,0,1,28515.17,0,0,4,SILVER,523
731,Spain,Female,39,2,126816.18,1,1,1,74850.93,0,0,1,SILVER,403
698,Germany,Female,51,2,111018.98,1,1,0,86410.28,0,0,4,DIAMOND,751
615,France,Male,32,7,92199.84,1,1,1,2755.53,0,0,3,SILVER,721
498,France,Male,33,1,198113.86,1,1,0,69664.35,0,0,2,PLATINUM,694
558,Spain,Female,31,7,0.0,2,1,0,166720.28,0,0,1,SILVER,689
673,France,Female,42,4,0.0,2,1,0,121440.8,0,0,3,GOLD,595
520,Spain,Female,42,6,0.0,2,1,1,34410.55,0,0,2,SILVER,922
627,Germany,Male,23,5,184244.86,1,1,0,103099.22,0,0,2,SILVER,971
660,Spain,Male,30,4,0.0,2,1,0,129149.06,0,0,3,DIAMOND,309
571,France,Female,33,9,102017.25,2,0,0,128600.49,0,0,4,GOLD,798
640,France,Male,38,9,0.0,2,1,0,88827.67,0,0,2,GOLD,812
646,France,Female,37,7,96558.66,1,0,0,163427.18,0,0,3,PLATINUM,493
507,Spain,Male,46,6,92783.68,1,1,1,51424.29,0,0,2,DIAMOND,322
666,Spain,Male,43,5,0.0,2,1,0,29346.1,0,0,2,SILVER,464
793,France,Male,56,8,119496.25,2,1,0,29880.99,0,0,2,SILVER,458
638,France,Female,48,10,138333.03,1,1,1,47679.14,0,0,3,SILVER,893
770,Spain,Male,46,9,190678.02,1,1,1,14725.36,0,0,5,PLATINUM,339
695,Spain,Female,31,5,0.0,2,0,1,13998.88,0,0,3,GOLD,583
551,France,Male,42,1,50194.59,1,1,1,23399.58,0,0,1,PLATINUM,621
642,France,Male,72,1,160541.0,2,1,1,142223.94,0,0,5,SILVER,836
